brnd_name,gnrc_name,mftr_name,tot_mftr,year,cagr_avg_spnd_per_dsg_unt_19_23,chg_avg_spnd_per_dsg_unt_22_23,tot_spndng,tot_dsg_unts,tot_clms,tot_benes,avg_spnd_per_dsg_unt_wghtd,avg_spnd_per_clm,avg_spnd_per_bene,outlier_flag,tot_spndng_log
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,xlcare pharmace,1,2023,-0.26712971,-0.27613735,795.42,8448.0,124,58.0,0.092854949,6.414677419,13.71413793,0,6.680126684883254
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,rhodes pharmace,1,2019,-0.180839463,-0.013074503,107563412.9,260581452.5,3379826,972007.0,0.391936824,31.82513329,110.6611505,0,18.493591128355487
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,rhodes pharmace,1,2020,-0.180839463,-0.013074503,107188760.0,260090849.0,3302874,880213.0,0.401309562,32.45317865,121.7759338,0,18.490101959686818
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,rhodes pharmace,1,2021,-0.180839463,-0.013074503,47669414.04,220065852.1,2753385,771732.0,0.207903237,17.31302162,61.76938891,0,17.67980055607572
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,rhodes pharmace,1,2022,-0.180839463,-0.013074503,40024638.9,211891334.5,2656418,742367.0,0.178816582,15.0671464,53.91489506,0,17.50500581992963
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,rhodes pharmace,1,2023,-0.180839463,-0.013074503,34980387.45,186469919.0,2377623,802567.0,0.176478644,14.71233558,43.58562893,0,17.370298132410166
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,mayne pharma in,1,2019,-0.017792571,-0.138789433,344454.7,684416.0,11540,7599.0,0.522216815,29.84876083,45.32895118,0,12.749720769004615
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,mayne pharma in,1,2020,-0.017792571,-0.138789433,16595.92,41670.0,801,461.0,0.397174586,20.71900125,35.99982646,0,9.716972414960882
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,mayne pharma in,1,2021,-0.017792571,-0.138789433,10842.34,31927.0,438,357.0,0.340431631,24.75420091,30.37070028,0,9.29130634561619
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,mayne pharma in,1,2022,-0.017792571,-0.138789433,6588.51,11667.0,179,124.0,0.564357577,36.80731844,53.13314516,0,8.793234269648616
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,mayne pharma in,1,2023,-0.017792571,-0.138789433,19863.63,40855.0,534,439.0,0.486030709,37.19780899,45.24744875,0,9.896696042351603
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,mallinckrodt ph,1,2019,-0.028107661,-0.054809445,124207987.5,268460202.5,3475751,978218.0,0.43567655,35.73558277,126.9737293,0,18.637468045040965
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,mallinckrodt ph,1,2020,-0.028107661,-0.054809445,104903012.0,236090872.1,2944896,762804.0,0.426795841,35.62197512,137.5228919,0,18.468546795546985
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,mallinckrodt ph,1,2021,-0.028107661,-0.054809445,113427854.1,265317933.0,3348229,900506.0,0.408782976,33.87697021,125.9601314,0,18.54667755489686
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,mallinckrodt ph,1,2022,-0.028107661,-0.054809445,125205512.1,289121971.5,3654560,989906.0,0.411260924,34.26007839,126.4822237,0,18.645467050005838
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,mallinckrodt ph,1,2023,-0.028107661,-0.054809445,145708688.6,358891875.6,4751890,1443110.0,0.388719941,30.66331262,100.9685254,0,18.797119909743916
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,major pharmaceu,1,2019,-0.069825541,-0.019600159,17324.24,34782.0,1065,537.0,0.48768339,16.26689202,32.26115456,0,9.759919676776008
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,major pharmaceu,1,2020,-0.069825541,-0.019600159,25469.22,51791.0,1267,612.0,0.473962804,20.10198895,41.61637255,0,10.145265205549077
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,major pharmaceu,1,2021,-0.069825541,-0.019600159,13017.6,28205.0,746,360.0,0.440884431,17.44986595,36.16,0,9.474134383099411
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,major pharmaceu,1,2022,-0.069825541,-0.019600159,27982.08,68389.0,1247,777.0,0.372385167,22.43951885,36.01297297,0,10.239355320788857
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,major pharmaceu,1,2023,-0.069825541,-0.019600159,305522.65,771152.0,10577,8570.0,0.365086359,28.88556774,35.65025088,0,12.629782468672758
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,nostrum laborat,1,2019,-0.188524262,-0.188524262,1467647.68,362319.875,7167,2473.0,1.973184551,103.6380657,257.5315611,0,14.199172140714193
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,nostrum laborat,1,2020,-0.188524262,-0.188524262,1312670.35,306657.0,5864,2065.5,2.054265301,110.6245765,283.2256,0,14.087574817307647
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,nostrum laborat,1,2021,-0.188524262,-0.188524262,1140251.52,251918.0,4719,1757.0,2.067207152,111.5126886,285.6825333,0,13.946760304613163
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,nostrum laborat,1,2022,-0.188524262,-0.188524262,8498.01,7044.0,32,27.0,1.206418228,265.5628125,314.7411111,0,9.047704965106947
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,nostrum laborat,1,2023,-0.188524262,-0.188524262,24453.43,24978.5,94,63.0,0.978979122,260.1428723,388.1496825,0,10.104566664584869
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,lannett co. inc,1,2019,-0.193456383,-0.211514866,1467647.68,362319.875,7167,2473.0,1.973184551,103.6380657,257.5315611,0,14.199172140714193
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,"kvk-tech, inc.",1,2019,0.149458793,0.061630143,143528.88,429419.0,6511,4142.0,0.301282554,22.04406082,34.65207146,0,11.874298515502929
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,"kvk-tech, inc.",1,2020,0.149458793,0.061630143,574985.93,1559432.0,25472,13853.0,0.355173346,22.57325416,41.50623908,0,13.262102589086364
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,"kvk-tech, inc.",1,2021,0.149458793,0.061630143,699599.86,1449431.0,25098,15851.0,0.503147785,27.87472548,44.13600782,0,13.4582652513997
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,"kvk-tech, inc.",1,2022,0.149458793,0.061630143,1385243.15,2921581.5,44033,25592.0,0.495420953,31.45920446,54.12797554,0,14.14138696365625
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,"kvk-tech, inc.",1,2023,0.149458793,0.061630143,2551887.3,5431555.0,61543,34255.0,0.525953817,41.46511057,74.49678295,0,14.752344152896425
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,fh2 pharma llc,1,2019,-0.008905329,0.006161821,1467647.68,362319.875,7167,2473.0,1.973184551,103.6380657,257.5315611,0,14.199172140714193
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,fh2 pharma llc,1,2020,-0.008905329,0.006161821,1312670.35,306657.0,5864,2065.5,2.054265301,110.6245765,283.2256,0,14.087574817307647
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,fh2 pharma llc,1,2021,-0.008905329,0.006161821,552699.18,10814.0,109,104.0,51.11956025,5070.634679,5314.415192,0,13.222570963495265
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,fh2 pharma llc,1,2022,-0.008905329,0.006161821,15225534.86,305739.0,3053,714.0,49.90563167,4987.073325,21324.27852,0,16.53848456699998
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,fh2 pharma llc,1,2023,-0.008905329,0.006161821,38445969.55,772584.0,7621,2041.0,50.21314126,5044.740789,18836.82977,0,17.46476445128518
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,eywa pharma inc,1,2019,-0.01644524,-0.165858057,240732.28,684175.0,8127,6369.0,0.336976652,29.62129691,37.79750039,0,12.391444877612082
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,eywa pharma inc,1,2020,-0.01644524,-0.165858057,3841138.04,10507980.5,121680,46402.0,0.351071017,31.56753813,82.77957933,0,15.161279505579412
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,eywa pharma inc,1,2021,-0.01644524,-0.165858057,5262380.43,13562276.43,155992,61771.0,0.371880596,33.73493788,85.19176361,0,15.476094225602555
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,eywa pharma inc,1,2022,-0.01644524,-0.165858057,4321101.01,11006899.0,124373,51277.0,0.378054168,34.74307937,84.26977027,0,15.279021022596528
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,eywa pharma inc,1,2023,-0.01644524,-0.165858057,3551462.73,10590855.0,132778,64928.0,0.315350838,26.74737329,54.69847724,0,15.082870394781622
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,dr.reddy's lab,1,2019,-0.113131758,-0.007279501,66489.66,132007.0,1382,567.0,0.505072417,48.11118669,117.2657143,0,11.104816765651943
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,dr.reddy's lab,1,2020,-0.113131758,-0.007279501,7730.62,17780.0,177,55.0,0.42927648,43.67581921,140.5567273,0,8.953073692715945
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,dr.reddy's lab,1,2021,-0.113131758,-0.007279501,6394.42,20747.0,206,35.0,0.308059935,31.04087379,182.6977143,0,8.763337388165965
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,dr.reddy's lab,1,2022,-0.113131758,-0.007279501,6182.56,19662.0,197,39.0,0.314748069,31.3835533,158.5271795,0,8.729649436377535
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,camber pharmace,1,2019,0.038647869,0.274470695,18024227.58,44373034.5,564134,250909.0,0.390712907,31.9502593,71.83571566,0,16.707227442993386
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,camber pharmace,1,2020,0.038647869,0.274470695,19237466.16,58618025.5,766222,235306.0,0.320089712,25.10690917,81.75510255,0,16.772370350045293
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,camber pharmace,1,2021,0.038647869,0.274470695,26646691.18,73654446.0,1006120,314087.0,0.349945569,26.4846054,84.83856759,0,17.098175580046984
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,camber pharmace,1,2022,0.038647869,0.274470695,19421360.55,53024698.99,756138,292947.0,0.356780608,25.68494184,66.2964992,0,16.78188412908042
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,camber pharmace,1,2023,0.038647869,0.274470695,411744.38,1013560.0,16541,10044.0,0.45470643,24.89235113,40.99406412,0,12.92816042757621
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,bryant ranch pr,1,2019,1.28645455,4.59409646,1467647.68,362319.875,7167,2473.0,1.973184551,103.6380657,257.5315611,0,14.199172140714193
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,bryant ranch pr,1,2020,1.28645455,4.59409646,1312670.35,306657.0,5864,2065.5,2.054265301,110.6245765,283.2256,0,14.087574817307647
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,aurobindo pharm,1,2019,-0.033992712,-0.140525281,13225267.54,32281326.5,388157,129301.0,0.395361172,34.07195424,102.282794,0,16.397639840984525
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,aurobindo pharm,1,2020,-0.033992712,-0.140525281,9703573.46,25383453.5,306336,106980.0,0.374800904,31.67624262,90.70455655,0,16.08800487662471
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,aurobindo pharm,1,2021,-0.033992712,-0.140525281,6218300.81,16006702.0,190702,77956.0,0.37920034,32.60742315,79.76680191,0,15.64300740653805
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,aurobindo pharm,1,2022,-0.033992712,-0.140525281,2816934.37,6834929.0,84108,41699.0,0.400573782,33.491872,67.55400297,0,14.851160103748319
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,aurobindo pharm,1,2023,-0.033992712,-0.140525281,494552.21,1402467.0,18689,11061.0,0.344283039,26.46220825,44.71134708,0,13.111410027896088
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,amneal pharmace,1,2019,-0.01234178,-0.076069131,6004005.79,13529475.6,178610,77095.0,0.42572169,33.61517155,77.8780179,0,15.607937602647574
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,amneal pharmace,1,2020,-0.01234178,-0.076069131,15224878.72,33706726.5,466139,152154.0,0.442921186,32.66167113,100.0622969,0,16.538441471364823
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,amneal pharmace,1,2021,-0.01234178,-0.076069131,14337853.16,30630510.0,441072,155141.0,0.456306823,32.50683145,92.4182077,0,16.478413741771178
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,amneal pharmace,1,2022,-0.01234178,-0.076069131,11674105.62,25659697.5,372535,149282.0,0.438442889,31.33693645,78.20169625,0,16.272883837820494
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,amneal pharmace,1,2023,-0.01234178,-0.076069131,3849487.63,9254405.5,143432,87065.0,0.405090919,26.83841563,44.21395084,0,15.163450874065537
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,alvogen inc,1,2019,-0.031136811,-0.084480872,34353077.06,75916255.0,941081,265047.0,0.435520878,36.50384724,129.6112654,0,17.352202181351633
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,alvogen inc,1,2020,-0.031136811,-0.084480872,25734857.05,62932648.57,770207,210350.0,0.400162401,33.41290984,122.3430333,0,17.063356975219314
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,alvogen inc,1,2021,-0.031136811,-0.084480872,24952131.56,59560033.0,739166,208705.0,0.40741011,33.75714191,119.5569419,0,17.032469849855858
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,alvogen inc,1,2022,-0.031136811,-0.084480872,31355068.7,72457285.5,904254,266673.0,0.419171146,34.67506774,117.5787151,0,17.260886524887738
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,alvogen inc,1,2023,-0.031136811,-0.084480872,32634674.8,82779917.0,1050482,406837.0,0.383759202,31.06638172,80.21560183,0,17.3008859558823
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,ahp,1,2019,-0.117325206,-0.064971246,9516.87,15397.0,547,312.0,0.663806308,17.39829982,30.50278846,0,9.160926363256198
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,ahp,1,2020,-0.117325206,-0.064971246,8001.13,17217.0,366,209.0,0.608510403,21.86101093,38.28291866,0,8.987463035223731
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,ahp,1,2021,-0.117325206,-0.064971246,4493.32,9848.0,266,151.0,0.519622148,16.89218045,29.75708609,0,8.410569656262759
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,ahp,1,2022,-0.117325206,-0.064971246,4186.31,9370.0,253,124.0,0.430942483,16.54667984,33.76056452,0,8.339813801969601
oxycodone-acetaminophen,Oxycodone HCl/Acetaminophen,ahp,1,2023,-0.117325206,-0.064971246,41274.56,102546.0,1184,952.0,0.402943612,34.86027027,43.35563025,0,10.628025836231117
oxycontin,Oxycodone HCl,purdue pharma l,1,2019,0.043401227,0.031954862,622970196.6,60300695.2,986438,124982.0,9.662550106,631.5350752,4984.479337,0,20.25000923868937
oxycontin,Oxycodone HCl,purdue pharma l,1,2020,0.043401227,0.031954862,558686953.6,52078917.21,852784,101492.0,10.05572119,655.1330156,5504.738832,0,20.14109986459529
oxycontin,Oxycodone HCl,purdue pharma l,1,2021,0.043401227,0.031954862,453164731.1,40245691.09,665848,84075.0,10.52431082,680.5828524,5390.005722,0,19.931766264363624
oxycontin,Oxycodone HCl,purdue pharma l,1,2022,0.043401227,0.031954862,416084688.6,35062848.25,581330,70356.0,11.09778815,715.7461143,5913.990116,0,19.846399378275017
oxycontin,Oxycodone HCl,purdue pharma l,1,2023,0.043401227,0.031954862,390573654.4,31922468.0,535789,65061.0,11.45241643,728.9691546,6003.191687,0,19.78312712763966
oxymorphone hcl,Oxymorphone HCl,roxane/west-war,1,2019,-0.050466084,-0.057834869,1188776.91,624869.0,6240,1332.0,1.875722161,190.5091202,892.4751577,0,13.988436371009866
oxymorphone hcl,Oxymorphone HCl,roxane/west-war,1,2020,-0.050466084,-0.057834869,1090408.66,728753.0,7277,1281.0,1.479612609,149.8431579,851.2167525,0,13.90206401845948
oxymorphone hcl,Oxymorphone HCl,roxane/west-war,1,2021,-0.050466084,-0.057834869,1091068.95,635632.0,6439,1155.0,1.69531955,169.4469561,944.6484416,0,13.902669378250273
oxymorphone hcl,Oxymorphone HCl,roxane/west-war,1,2022,-0.050466084,-0.057834869,871950.46,536068.0,5455,1171.0,1.618390831,159.844264,744.6203758,0,13.678489036204141
oxymorphone hcl,Oxymorphone HCl,roxane/west-war,1,2023,-0.050466084,-0.057834869,111696.67,75194.0,804,390.0,1.52479141,138.9262065,286.401718,0,11.623551125394789
oxymorphone hcl,Oxymorphone HCl,"kvk-tech, inc.",1,2019,0.013076983,-0.069739643,1473137.23,1062147.0,10865,2079.0,1.372704219,135.5855711,708.5797162,0,14.202905533540138
oxymorphone hcl,Oxymorphone HCl,"kvk-tech, inc.",1,2020,0.013076983,-0.069739643,1223000.6,945754.0,9613,1623.0,1.282483676,127.2236139,753.5431916,0,14.016818722926836
oxymorphone hcl,Oxymorphone HCl,"kvk-tech, inc.",1,2021,0.013076983,-0.069739643,1184338.53,761031.0,7858,1360.0,1.54046931,150.7175528,870.8371544,0,13.984695818519508
oxymorphone hcl,Oxymorphone HCl,"kvk-tech, inc.",1,2022,0.013076983,-0.069739643,1340302.39,857159.5,8805,1777.0,1.554326486,152.2206008,754.2500788,0,14.108406556747878
oxymorphone hcl,Oxymorphone HCl,"kvk-tech, inc.",1,2023,0.013076983,-0.069739643,482598.25,348982.0,3746,1095.0,1.445928312,128.8302856,440.7289954,0,13.086941878089805
oxymorphone hcl,Oxymorphone HCl,camber pharmace,1,2019,0.052599505,0.125892895,1127487.38,628207.0,6499,1347.0,1.765359399,173.4862871,837.0359169,0,13.935503044319168
oxymorphone hcl,Oxymorphone HCl,camber pharmace,1,2020,0.052599505,0.125892895,521079.2,373255.0,3721,770.0,1.384300299,140.0374093,676.7262338,0,13.16365924362965
oxymorphone hcl,Oxymorphone HCl,camber pharmace,1,2021,0.052599505,0.125892895,786717.52,470652.0,4633,945.0,1.658385801,169.8073646,832.5053122,0,13.575625801415605
oxymorphone hcl,Oxymorphone HCl,camber pharmace,1,2022,0.052599505,0.125892895,505194.02,259061.5,2766,893.0,1.924813702,182.6442589,565.7267861,0,13.132699811927703
oxymorphone hcl,Oxymorphone HCl,camber pharmace,1,2023,0.052599505,0.125892895,220427.28,101165.0,1202,455.0,2.16713407,183.3837604,484.4555604,0,12.303327660189305
oxymorphone hcl,Oxymorphone HCl,aurobindo pharm,1,2019,0.002540702,-0.002714008,1465716.79,849712.0,8434,1511.0,1.695993629,173.7866718,970.0309663,0,14.197855639486933
oxymorphone hcl,Oxymorphone HCl,aurobindo pharm,1,2020,0.002540702,-0.002714008,1096339.72,770494.0,7529,1198.0,1.396012257,145.6155824,915.1416695,0,13.907488574090603
oxymorphone hcl,Oxymorphone HCl,aurobindo pharm,1,2021,0.002540702,-0.002714008,977452.4,571161.0,5550,930.0,1.686144034,176.1175496,1051.024086,0,13.792705897071011
oxymorphone hcl,Oxymorphone HCl,aurobindo pharm,1,2022,0.002540702,-0.002714008,600175.33,344810.5,3407,846.0,1.717958036,176.1594746,709.427104,0,13.30497877435637
oxymorphone hcl,Oxymorphone HCl,aurobindo pharm,1,2023,0.002540702,-0.002714008,36452.31,21346.0,256,171.0,1.713295483,142.3918359,213.1714035,0,10.503787542641733
oxymorphone hcl er,Oxymorphone HCl,amneal pharmace,1,2019,0.198559563,0.173918504,8305301.43,1367459.0,21887,6812.0,5.882105971,379.4627601,1219.216299,0,15.93240471577891
oxymorphone hcl er,Oxymorphone HCl,amneal pharmace,1,2020,0.198559563,0.173918504,28058287.75,3818975.0,61464,7303.0,7.105633848,456.4995404,3842.022148,0,17.14979464539045
oxymorphone hcl er,Oxymorphone HCl,amneal pharmace,1,2021,0.198559563,0.173918504,28194033.02,3154205.0,50879,5540.0,8.665505433,554.1388986,5089.175635,0,17.15462095395199
oxymorphone hcl er,Oxymorphone HCl,amneal pharmace,1,2022,0.198559563,0.173918504,27607549.55,2590771.0,42097,4490.0,10.3403058,655.8080041,6148.674733,0,17.133599863925927
oxymorphone hcl er,Oxymorphone HCl,amneal pharmace,1,2023,0.198559563,0.173918504,27458812.25,2200619.0,35800,3885.0,12.13867631,767.0059288,7067.905341,0,17.128197739963063
oxytrol,Oxybutynin,allergan inc.,1,2019,0.008701853,0.008227393,3809432.71,45952.0,3729,1054.0,82.90025918,1021.569512,3614.262533,0,15.15299110351004
oxytrol,Oxybutynin,allergan inc.,1,2020,0.008701853,0.008227393,2942541.15,35730.571,2957,777.0,82.35359995,995.1102976,3787.054247,0,14.894784442567925
oxytrol,Oxybutynin,allergan inc.,1,2021,0.008701853,0.008227393,2587140.42,30766.0,2536,666.0,84.09089319,1020.165781,3884.595225,0,14.766064125309926
oxytrol,Oxybutynin,allergan inc.,1,2022,0.008701853,0.008227393,2200353.29,25849.0,2230,560.0,85.12334288,986.7055112,3929.202304,0,14.60412894627194
oxytrol,Oxybutynin,allergan inc.,1,2023,0.008701853,0.008227393,1799808.52,20971.0,1858,461.0,85.82368604,968.6805813,3904.139957,0,14.403191395044605
ozempic,Semaglutide,novo nordisk,1,2019,-0.041883577,-0.239917246,552401781.4,1476294.0,523508,142494.0,422.3360457,1055.192626,3876.666957,0,20.129786206141564
ozempic,Semaglutide,novo nordisk,1,2020,-0.041883577,-0.239917246,1455812267.0,3813091.786,1204138,269663.0,433.6662592,1209.007827,5398.635583,0,21.098829841594654
ozempic,Semaglutide,novo nordisk,1,2021,-0.041883577,-0.239917246,2621694348.0,6617457.857,2016177,458643.0,452.7204476,1300.329459,5716.198325,0,21.68708664379192
ozempic,Semaglutide,novo nordisk,1,2022,-0.041883577,-0.239917246,4628160643.0,11314543.29,3410839,780253.0,468.2420458,1356.898008,5931.615314,0,22.255425356997804
ozempic,Semaglutide,novo nordisk,1,2023,-0.041883577,-0.239917246,9194048435.0,26990261.4,6927972,1464468.0,355.9027035,1327.090877,6278.080801,0,22.941822202534972
ozurdex,Dexamethasone,allergan inc.,1,2019,0.015153651,0.038519267,680361.17,493.0,373,224.0,1380.042941,1824.024585,3037.326652,0,13.43038053831086
ozurdex,Dexamethasone,allergan inc.,1,2020,0.015153651,0.038519267,754775.23,546.0,434,228.0,1382.372216,1739.113433,3310.417675,0,13.534176600194751
ozurdex,Dexamethasone,allergan inc.,1,2021,0.015153651,0.038519267,762512.55,546.0,444,252.0,1396.543132,1717.370608,3025.843452,0,13.544375557797613
ozurdex,Dexamethasone,allergan inc.,1,2022,0.015153651,0.038519267,1505807.95,1067.0,864,485.0,1411.253936,1742.833276,3104.75866,0,14.224840820064916
ozurdex,Dexamethasone,allergan inc.,1,2023,0.015153651,0.038519267,1927282.94,1315.0,1047,553.0,1465.614403,1840.766896,3485.14094,0,14.471622284751474
peg 3350-electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,strides pharma,1,2019,0.096653678,0.167730214,2300101.61,506522768.0,125130,121059.0,0.004540964,18.38169592,18.99983983,0,14.648464292947724
peg 3350-electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,strides pharma,1,2020,0.096653678,0.167730214,1893439.32,464337395.0,114230,110602.0,0.004077723,16.57567469,17.11939495,0,14.453906007475014
peg 3350-electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,strides pharma,1,2021,0.096653678,0.167730214,3387638.21,738619605.6,180954,175211.0,0.004586445,18.72099103,19.3346206,0,15.03564383852866
peg 3350-electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,strides pharma,1,2022,0.096653678,0.167730214,6884662.91,1224049978.0,300910,289747.0,0.005624495,22.87947529,23.76094631,0,15.744806874138595
peg 3350-electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,strides pharma,1,2023,0.096653678,0.167730214,7377688.79,1123296185.0,276539,265341.0,0.006567893,26.67865578,27.80455636,0,15.81397111098511
peg 3350-electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,affordable phar,1,2019,0.066404568,0.194769373,2694352.4,676526324.0,167320,161296.0,0.003982628,16.10299068,16.70439689,0,14.80666880774994
peg 3350-electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,affordable phar,1,2020,0.066404568,0.194769373,2604380.5,689480894.0,170273,164050.0,0.003777306,15.29532281,15.8755288,0,14.772705776956077
peg 3350-electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,affordable phar,1,2021,0.066404568,0.194769373,2417296.68,614412818.8,150898,145832.0,0.00393432,16.01940834,16.57590021,0,14.698160813045252
peg 3350-electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,affordable phar,1,2022,0.066404568,0.194769373,2721422.79,631280557.4,155526,149464.0,0.004310956,17.49818545,18.20788143,0,14.816665753524747
peg 3350-electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,affordable phar,1,2023,0.066404568,0.194769373,3016293.49,585620016.0,143802,137495.0,0.005150598,20.97532364,21.93747765,0,14.919539645916203
peg-3350 and electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",strides pharma,1,2019,0.022541431,0.186694206,1467647.68,362319.875,7167,2473.0,1.973184551,103.6380657,257.5315611,0,14.199172140714193
peg-3350 and electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",strides pharma,1,2020,0.022541431,0.186694206,220441.59,44266979.0,10816,10633.0,0.00497982,20.38106416,20.73183391,0,12.303392577156965
peg-3350 and electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",strides pharma,1,2021,0.022541431,0.186694206,1156013.91,242223230.4,59508,57624.0,0.004772515,19.42619329,20.06132705,0,13.960489226055158
peg-3350 and electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",strides pharma,1,2022,0.022541431,0.186694206,1374141.17,306276575.4,75311,73356.0,0.004486602,18.24622127,18.73249864,0,14.133340218027334
peg-3350 and electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",strides pharma,1,2023,0.022541431,0.186694206,1387017.29,260510650.8,64140,61568.0,0.005324225,21.62484082,22.52821742,0,14.142666885943983
peg-3350 and electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",affordable phar,1,2019,0.096493545,0.28848281,1113541.79,368339295.8,89861,85489.0,0.003023141,12.39182504,13.02555639,0,13.923057193320194
peg-3350 and electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",affordable phar,1,2020,0.096493545,0.28848281,1617746.05,537054285.0,130900,125562.0,0.003012258,12.35864057,12.88404175,0,14.296545029397528
peg-3350 and electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",affordable phar,1,2021,0.096493545,0.28848281,2514881.15,838167601.4,204738,195788.0,0.003000451,12.28341173,12.84491976,0,14.737736501571147
peg-3350 and electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",affordable phar,1,2022,0.096493545,0.28848281,3780104.6,1114550271.0,273318,261475.0,0.003391596,13.83042683,14.45684903,0,15.14526250371349
